reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,region,polarity,sentiment
eeb1c147-0670-4050-8bf6-15278a771eea,Nadia,https://play-lh.googleusercontent.com/a/ACg8ocIoua2Wx5NBeaVkf48DHQMwmfLRQ2RtppPL6vcvLLQmj75zmw=mo,"Best game city game every its like City Skylines but a Pixel+Mobile+Free version ..SO MANY PLUGINS and the creators of the game and Plugins have done AMAZING JOB (a few bugs but thats fine and dont even ruin the gameplay) i dont know what else to say BUT ITS AMAZINGLY GREAT GAME! also very calm BEFORE A...(Aliens come to say hi,Large bbqs (Fires),People getting a slight fever(i mean its not that much),People playing with Pew Pew's and taking things from people(i mean sharing is caring right😅)",5,0,,2026-01-27 23:57:15,"Hi Nadia! 🌟 We're thrilled to hear you love TheoTown! Our team and plugin creators appreciate your kind words. If you ever encounter any bugs, feel free to let us know. Keep building your dream city! 🏙️ Thank you for the amazing review! 💖

Chloe",2026-01-09 23:20:09,,US,0.031578947368421054,Positive
22e90e1c-4085-4eb0-bd32-87040627e208,Apsara Karunarathna,https://play-lh.googleusercontent.com/a-/ALV-UjX_wLlFsJ-6YwgcVvQiCFroKHFDLe9UKAfzHhJFXS447tlUwb0,Incredible simulator game.😃 Really Amazing.,5,0,,2026-01-27 23:24:23,"Hi Apsara! 🌟 Thank you for your wonderful words! We're thrilled you enjoy TheoTown. If you ever have ideas or feedback, feel free to share. Happy city building! 🏙️ Ava",2026-01-28 01:10:14,,US,0.2,Positive
5ee10d99-9c6d-47f3-aea1-eaa32e04023c,Mahan Khaledi,https://play-lh.googleusercontent.com/a/ACg8ocIdhjcOHzSvUx85Wy24GF_iYKyicp_EvdV_GWUuUkP-BcrjuQ=mo,this game is perfect,5,0,,2026-01-27 23:18:07,"Thank you so much, Mahan! 🌟 We're thrilled to hear you think the game is perfect. Your support means the world to us. Enjoy building your dream city! 🏙️ Best wishes, Mia.",2026-01-28 04:00:21,,US,0.25,Positive
459a3be5-a742-4f87-bced-f2d549964eff,Adam H.,https://play-lh.googleusercontent.com/a-/ALV-UjWdIRbUl6JGm5WMNTqslPbpls4lQ59fhycazxePrLB6KOCzff9Mtw,"Hi Dev 👋, I think I may have found a bug. In my city, there are almost 30K industrial workers, but in the tax menu, it only shows 280 workers (never went up). Is this a bug, or am I doing something wrong? Thankyou...",5,0,,2026-01-27 23:15:20,"Hi Adam 👋, thank you for your detailed feedback! It seems like you might have encountered a bug. Could you please send more information to info@theotown.com? We'll look into it. Your support means a lot to us! 🌟 Mia",2026-01-27 23:30:06,,US,-0.046511627906976744,Negative
5b297232-f73d-4f9b-b0a9-16db0a1fd9b2,Deepak Gaikwad,https://play-lh.googleusercontent.com/a/ACg8ocIUG3ZHvaLEcotCJon2IC3vkpKfej71za61ovNPH9J2xkFnNA=mo,this is very 👍 game,5,0,1.12.47a,2026-01-27 22:46:12,"Hi Deepak, thank you so much for your thumbs up! 😊 We're thrilled you enjoy TheoTown. If you have any suggestions or feedback, feel free to share. Your support means the world to us! 🌟

Chloe",2026-01-28 00:20:09,1.12.47a,US,0.0,Neutral
cc0e67d1-cd8e-44a5-a623-7746858842ea,Milianel Yanneli,https://play-lh.googleusercontent.com/a-/ALV-UjUFx11dOfu-s_nneere-Pvu5hPiXAtU3Lh-P1NIvSEoVrkLXpys,i love this game,5,0,1.12.47a,2026-01-27 21:31:33,"Thank you so much, Milianel! 😊 We're thrilled to hear you love TheoTown. Your support means the world to us. If you ever have any suggestions or need assistance, feel free to reach out. Happy building! 🏙️ Best, Mia.",2026-01-27 21:50:08,1.12.47a,US,0.25,Positive
676a235f-78bd-4d3c-95b2-438a6a48878c,Alvharel Varel,https://play-lh.googleusercontent.com/a-/ALV-UjW2i64Luq2s6INYxdcg7OV12jGHdHsH_IIK_bvdlPopN8At2v2k,good,4,0,1.12.47a,2026-01-27 21:19:05,"Hi Alvharel Varel! 🌟 Thank you for your kind words and support! We're thrilled you're enjoying TheoTown. If you have any suggestions or need help, feel free to let us know. Happy building! 🏗️ Cheers, Ava.",2026-01-28 00:20:25,1.12.47a,US,1.0,Positive
6050275f-6465-47a3-86b1-3f13f728dcfe,Xyrana Ciraie,https://play-lh.googleusercontent.com/a/ACg8ocLez4boBlMHm425T2QZrAq9C5VTBAO27VxrsOYkVqqUSPSq0A=mo,"THIS GAME IS SO COOL!! its so calming, especially the music, i like it very very much! when i had a bad day, i usually play this game and relaxing. I love it! keep it upp!",5,0,1.12.47a,2026-01-27 20:43:57,"Hi Xyrana! 🌟 Thank you so much for your kind words! We're thrilled to hear that TheoTown brings you relaxation and joy. Your support means the world to us. Keep enjoying the game, and we'll keep working hard to make it even better! 🎮✨ Cheers, Mia.",2026-01-27 20:50:08,1.12.47a,US,0.027777777777777776,Positive
912da4d7-49c6-4bb5-bd15-40da1631a1b4,Khyle Romheuser Jamerlan,https://play-lh.googleusercontent.com/a/ACg8ocKgGNnx8JtxsnNtOsayGv1TRklkD9_ISkDvyZPZSsW8MxCYf2c=mo,played this game for like 3 years now and it's very good honestly the simplicity is good and the plugins are the best in my opinion it's a very good game overall graphics are not the best but it's fine. I give it 5 stars,5,0,1.12.47a,2026-01-27 20:31:39,"Hi Khyle! 🌟 Thank you so much for your wonderful review! We're thrilled you enjoy TheoTown's simplicity and plugins. Your support over the years means the world to us. If you have any suggestions, feel free to share. Happy building! 🚀 Chloe",2026-01-27 20:40:08,1.12.47a,US,0.10416666666666667,Positive
5ea3df97-02da-4cca-af2f-a0c8ed303b30,Arsh Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUP3OKsUzU93M21mzmG-VmrXeQYW5-ybyxNxaB8arTgdsv9CgEo,Nice.,5,0,1.12.47a,2026-01-27 19:42:30,"Hi Arsh! 😊 Thank you for your kind words and support! We're thrilled you're enjoying TheoTown. If you have any feedback or suggestions, feel free to share. Happy building! 🏙️ Best, Chloe",2026-01-27 20:40:24,1.12.47a,US,1.0,Positive
41210668-070e-4b53-894b-dd17751d2006,Nadia Istiqomah,https://play-lh.googleusercontent.com/a-/ALV-UjUdvqT67-akcnN8uKFbcbvjsNbdBcl8cSDPhpAwb6Uwj-s8OvQs,game nya seru,5,0,1.12.47a,2026-01-27 19:25:23,"Hi Nadia! 😊 Thank you so much for your lovely review! We're thrilled you're enjoying TheoTown. If you have any suggestions or need help, feel free to reach out. Happy building! 🏙️ Best, Ava",2026-01-27 20:20:21,1.12.47a,US,0.0,Neutral
19b0641a-8e63-4d79-b4b4-47b44daf4a2f,Jamal Muklis,https://play-lh.googleusercontent.com/a/ACg8ocJbDK4PL4nIlpqwGd6Xkniow75QInbG72Zxtyl5iIyYWkqyPg=mo,good game,5,0,1.12.47a,2026-01-27 19:11:55,,,1.12.47a,US,0.5,Positive
80b32301-ffe1-4ac4-967d-9984736a7960,Aryan Fadhlu Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjVuyXeoyQmPdsD8SjIaV2O5vtOdf17edL-TgkvkBQJjsi8xNt4,bisa cosplay jadi pejabat wkwkwk,5,0,1.12.47a,2026-01-27 18:39:18,,,1.12.47a,US,0.0,Neutral
39f293c9-a78e-46f5-b165-faf5762eb2bd,Jimuel Walter Padasas Jr.,https://play-lh.googleusercontent.com/a/ACg8ocLUmT3b2xoF9jDguHYNCRNrEDzIMUD3Iab9EuYtDVBuSkUZ1A=mo,good game.i love it,5,0,1.12.47a,2026-01-27 18:31:35,"Thank you so much, Jimuel! 😊 We're thrilled to hear you love TheoTown. Your support means the world to us. If you have any suggestions or need help, feel free to reach out. Happy building! 🏙️ Best, Mia.",2026-01-27 18:40:04,1.12.47a,US,0.4,Positive
dcfef46f-2412-48a5-bc76-07017d05124d,Rodrigo Leite,https://play-lh.googleusercontent.com/a/ACg8ocLs1dcCuOlWLlz_Z4cZpJyjJaKXZTVn5YG3lSm_MtZ6Vtr7aQ=mo,amazing game,5,0,1.12.47a,2026-01-27 17:42:25,,,1.12.47a,US,0.5,Positive
49bc183f-46de-47bb-9545-e9c646d68e6a,Edwin budi Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocIwvc8Mql9weAQSwRd2eb9q8bpLUkz7B-iSOmE6ZPmWmxmSLw=mo,kenapa tiba tiba game gue restart anjir padahal kota gue udah banyak dari tahun 2023,3,0,,2026-01-27 17:36:03,"Hi Edwin, I'm sorry to hear about your city restarting issues. Please make sure to back up your city manually to avoid data loss. If the problem persists, feel free to reach out to us at info@theotown.com. We're here to help! 😊 Best, Mia.",2026-01-27 18:40:16,,US,0.0,Neutral
35ae71e7-e36d-43ac-a094-3962f1e3a99e,Shaney Shean,https://play-lh.googleusercontent.com/a-/ALV-UjXw9AH0ahWgFLRZzpBkDqaGSMKB_US9TLz0UwRsGH3Rq1VaXo0,❤️❤️❤️❤️,5,0,1.12.47a,2026-01-27 17:34:44,,,1.12.47a,US,0.0,Neutral
40e1acea-3662-473b-8003-e2d4ea204a9c,HIRUKA HARU CHANNEL,https://play-lh.googleusercontent.com/a-/ALV-UjWV4qwiUuu_btdZs4YFrer53kXuhGALcFZw8SOC3r7bvUfaLwk,baik,5,0,1.12.47a,2026-01-27 17:20:27,,,1.12.47a,US,0.0,Neutral
8b5dd396-3192-46cf-b31d-1d71f1346fbc,David Thenu,https://play-lh.googleusercontent.com/a/ACg8ocJN22M3Zw2W0T-gxnQnF3-VXGFpnt5LiwWlcEKIkJ8W5VokAA=mo,good game,5,0,1.12.41a,2026-01-27 16:45:07,"Thank you, David! 😊 We're thrilled you enjoy TheoTown. Your support means a lot to us, and we hope you continue to have fun building your cities! If you have any suggestions, feel free to share. Happy building! 🏗️

Chloe 🌟",2026-01-27 18:30:18,1.12.41a,US,0.5,Positive
8c2bc840-568a-4fd5-8274-f0a444a5c645,Real Procat,https://play-lh.googleusercontent.com/a-/ALV-UjVIBkWA6wHNJNYyI3QpJNldRm85NgDHHrl6774ahI4_7TDRdPU,"A fun game without forced ads. One suggestion that i have is to disable power saver mode by default as it makes the game look laggy to new players like me. Also, please add a tool to make a building translucent, so you can see what's behind buldings. Oh yeah, currently the game crashes if i want to take a in-game screenshot. I don't know why it won't allow me to normally screenshot.",5,0,1.12.47a,2026-01-27 15:53:31,"Hi Real Procat! 🌟 Thank you for your suggestions and feedback. We're glad you're enjoying TheoTown! We'll consider your ideas for future updates. Regarding the screenshot issue, please try updating the game or contact us at info@theotown.com for help. 😊 Ava",2026-01-27 16:10:05,1.12.47a,US,0.012987012987012988,Positive
d36ed6d0-833d-4715-aa16-c6826c7ee5d5,jojo,https://play-lh.googleusercontent.com/a/ACg8ocIzGWPxGBozEFgFNLAUCGeRO3aRHJKCMRXKnY2eB257PXjovg=mo,dis geme so got,5,0,1.12.47a,2026-01-27 13:41:07,,,1.12.47a,US,0.0,Neutral
91f4569b-e2e4-4338-870c-2687a8664aed,Elmi Nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjUVFASSA2ZkudpvNDqRnf1m151hqUO8E00paY6_sOqiBK-P5ycQ,good game,5,0,1.12.47a,2026-01-27 13:00:10,"Hi Elmi, thank you for the lovely review! 😊 We're thrilled you enjoy TheoTown. Your support means the world to us. If you have any suggestions, feel free to share. Happy building! 🏙️ Best, Ava",2026-01-27 14:00:14,1.12.47a,US,0.5,Positive
6b499a5d-813b-449f-af31-4094e57ca2a9,Lordminus,https://play-lh.googleusercontent.com/a-/ALV-UjWybr4Ikg-H8kfWirs16-CD-rh9i0iIb-l0WEd9845nc7Qjwas,I edit this now because there a new bug I played this awhile but the highways and roads disappeared and now I have to rebuild it all with is impossible because there so much so I force to replace it or redo the whole this which is waste of my time fox this problem,1,0,1.12.47a,2026-01-27 12:43:05,"Hi, we are really sorry to hear that you are experiencing issues with the game. Please send us more details to info@theotown.com so that we can fix that.",2021-02-18 08:42:13,1.12.47a,US,-0.037037037037037035,Negative
771883b6-31f8-4b47-b8ed-bdb599622c60,Ariya Gunawan,https://play-lh.googleusercontent.com/a/ACg8ocIlWbIbmMRmAk4tzxEnF_FXqoGUqzkhi3lB30puyvfjr61fbw=mo,nice game,5,0,1.12.47a,2026-01-27 12:23:07,"Thank you, Ariya, for your lovely review! 😊 We're thrilled you enjoy TheoTown. Your support means a lot to us. If you ever have suggestions or feedback, feel free to share. Happy building! 🏙️

Chloe",2026-01-27 13:40:15,1.12.47a,US,0.5,Positive
824e89ce-1d22-4e9b-a13a-41237c8d6faa,Ekam Preet,https://play-lh.googleusercontent.com/a/ACg8ocKFmcy0Xjz_3fFC167rleet8oz-nLwdq8u7fwEZMcKPPyDZ=mo,best game no ads in this game good for download,5,0,1.12.47a,2026-01-27 11:53:13,"Thank you so much, Ekam Preet! 😊 We're thrilled you enjoy TheoTown and appreciate your support. If you have any feedback or ideas, feel free to share. Happy building! 🏙️

Chloe 🌟",2026-01-27 12:10:05,1.12.47a,US,0.2,Positive
d83e7c1c-286e-47cd-9d5d-38e67f16a8c5,032 Gede Darma Satyawan,https://play-lh.googleusercontent.com/a-/ALV-UjVICcvZKX8zJoHo9ATshvFVTIkzizgc_4fa-oWnbk5S4J0YvmI6,chill game,5,0,1.12.47a,2026-01-27 10:08:01,"Hi Gede! 🌟 Thank you for the lovely review! We're thrilled you find TheoTown chill and enjoyable. If you ever have suggestions or need help, feel free to reach out. Happy building! 🏙️

Chloe 😊",2026-01-27 11:30:11,1.12.47a,US,0.0,Neutral
f13fcf3e-d69a-43e9-b779-4d156fbbeb3a,Mario Salayandia,https://play-lh.googleusercontent.com/a-/ALV-UjVAFKrRm9Q14cqNEhpwHS_rIRJjUffSEpTlxaE2P2ZiNTTSCKI,good game,5,0,1.12.47a,2026-01-27 10:05:43,"Hi Mario! 😊 Thank you for the kind words! We're thrilled you're enjoying TheoTown. If you ever have any suggestions or need assistance, feel free to reach out. Happy building! 🏙️ Best, Ava",2026-01-27 12:20:19,1.12.47a,US,0.5,Positive
5a13e506-1484-45e9-91f7-5aec39c91424,Githa Fayola karistio,https://play-lh.googleusercontent.com/a/ACg8ocL5TFIgYRn3RbKL1MlRDZC2Xz_rqhaFr0faVyXV-DXr6BCXbQ=mo,kewl :],5,0,1.12.47a,2026-01-27 09:11:11,"Hi Githa! 😊 Thank you for the awesome review! We're thrilled you find TheoTown cool. If you have any suggestions or need help, feel free to reach out. Enjoy building your city! 🌆 Best, Mia",2026-01-27 09:30:11,1.12.47a,US,0.0,Neutral
06d66ca0-b522-437b-bab3-7bbc0faa02b8,Arvand Ghani,https://play-lh.googleusercontent.com/a-/ALV-UjXCmMiIKcVng6Ai2OJaeDbTnIEU5Bt_i_OroZEyDIWFPIJspXU8,GAME JELEKKK. KOTA SAYA HILANG. NAMANYA SAN JUAN CITY. PADAHAL SUDAH 60 RIBU YANG HIDUP DI KOTA INI SUDAH 60 RIBU JIWA YANG SUDAH HIDUP DI KOTA SAN JUAN YANG INDAH. JANGAN DOWNLOAD GAME SAMPAH INIII !!!! DEVELOPER SAMPAH !!! SAYA SUDAH LEVEL 60 PADAHAL,1,0,1.12.45a,2026-01-27 08:54:11,"Hi Arvand, I'm sorry to hear about your city disappearing 😢. Please ensure you have a backup of your city data, as it's stored locally. If you need more help, contact us at info@theotown.com. We hope to improve your experience and rating in the future. 🌟 Best, Ava",2026-01-27 12:30:13,1.12.45a,US,0.0,Neutral
ea7cfd4b-d5ff-4a4d-ab30-617b9f8c93e1,Jafet Medina,https://play-lh.googleusercontent.com/a-/ALV-UjX75ke6NxdpN89G8Gkj52seO9fOWF3BzVmOZMkWhWkho1wWWjWNIw,awesome sim game!,5,0,1.12.47a,2026-01-27 08:22:31,"Hi Jafet! 🌟 Thank you so much for your awesome review! We're thrilled you enjoy our sim game. Your support means the world to us. If you have any suggestions or feedback, feel free to share. Happy building! 🏙️ Best, Chloe",2026-01-27 09:30:18,1.12.47a,US,0.3333333333333333,Positive
2641ebaf-4277-44d1-96b7-a589f322506b,Kaden Campbell,https://play-lh.googleusercontent.com/a/ACg8ocLwNnheWL5TmKPUkhcg6DiiC8SM-Otdv0zxF8IIIWcQeTcwhg=mo,total trash dont waste your time,1,0,1.12.47a,2026-01-27 08:18:28,"Hi Kaden, I'm sorry to hear you didn't enjoy TheoTown. We're always working to improve the game and your feedback is valuable to us. If you have specific issues, feel free to share them at info@theotown.com. We'd love to help! 😊 Best, Chloe.",2026-01-27 11:40:07,1.12.47a,US,-0.16666666666666666,Negative
9acb81c3-aac5-4fd2-95cd-7c42d88f076a,Kael,https://play-lh.googleusercontent.com/a-/ALV-UjWH7fA-_FiEay35tAy8ePHv8UTHiKjoTKtAnU1FwRA8Tt8GWFWmMQ,full sawit 😹😹 peak game,5,0,1.12.47a,2026-01-27 07:37:42,"Hi Kael! 🌟 Thank you for the awesome review! We're thrilled you love TheoTown. Your support means the world to us! If you have any suggestions, feel free to share. Happy building! 🏙️ Cheers, Mia.",2026-01-27 08:20:09,1.12.47a,US,0.0,Neutral
03881a7c-c131-4147-bd40-25f5ee5ac604,Prima liantaputra,https://play-lh.googleusercontent.com/a/ACg8ocIR9tBrvvliY1KILK1USsd66kdwK04dkyzrxpNlcODAMgLf=mo,wow this very very good,5,0,1.12.47a,2026-01-27 06:51:20,"Hi Prima! 🌟 Thank you so much for your wonderful words! We're thrilled you enjoy TheoTown. If you ever have questions or need help, feel free to reach out. Happy building! 🏙️ Best, Mia.",2026-01-27 07:50:05,1.12.47a,US,0.2,Positive
a9ad0ca8-3171-4e49-ab86-c3f8c5bf8a7c,Cyanide Panda,https://play-lh.googleusercontent.com/a-/ALV-UjUoc6VZ0ZpcVAe4gNyM-IdF_ymHFTvmVf9Jn7toPA3BTiPJ6nY,"Chill, ad free, SimCity4-esque",5,0,1.12.47a,2026-01-27 06:40:04,"Thank you, Cyanide Panda! 🌟 We're thrilled you enjoy TheoTown's chill vibe and SimCity4-esque feel. Your support means the world to us! If you have any suggestions or feedback, feel free to share. Happy building! 🏙️ Ava",2026-01-27 08:30:15,1.12.47a,US,0.0,Neutral
df963e26-3cee-498f-a8f0-be652a71b1ca,timm faulkner,https://play-lh.googleusercontent.com/a/ACg8ocJnSorpb_kBcy4ab9IDTo91nswSjSWFPyIJbzxQk_CgkWDJyw=mo,"great game, peaceful vibes, great progression system, amazing UI, the soundscape is on point, love 8bit graphics. played earlier Verizons, came back to many new things glad to see it keeped up with from devs truely one-of-a-kind recommended for anyone especially those that like SimCity early games / city skylines. 💖 thank you 💖",5,0,1.12.47a,2026-01-27 06:32:12,"Hi Timm! 🌟 Thank you so much for your lovely review! We're thrilled you enjoy the peaceful vibes and our 8-bit graphics. Your support means the world to us. Keep building amazing cities! 🏙️💖 Warm regards, Chloe.",2026-01-27 08:00:22,1.12.47a,US,0.07407407407407407,Positive
4c86d04e-ba74-424a-b0ee-864b6f452d1b,Cold Kid,https://play-lh.googleusercontent.com/a-/ALV-UjXt44yhFIbregZzQZbGUEL7bOXEQ9V7ZUsaHHe0aPySBZNdqYAa,"Hello Developer. Recently I found that Console can't be used. Stuck, can't type commands.",5,0,1.12.47a,2026-01-27 06:06:52,"Hello Cold Kid! 😊 Thank you for your feedback. We're aware of the console issue and are working on a fix. Your patience and support mean a lot to us. If you have more details, feel free to reach out. Happy building! 🏙️

Mia",2026-01-27 03:20:05,1.12.47a,US,0.0,Neutral
17ebadf4-2393-4ea8-b392-06d95247bf51,Tatiana Geraldine Santana,https://play-lh.googleusercontent.com/a-/ALV-UjX0oInkr6p6PsM7TAje91VDzSHsXWq6wDIhojXrPws18DE-rEu9,It's very fun 🙂,5,0,1.12.47a,2026-01-27 06:06:19,"Hi Tatiana! 🌟 Thank you for your lovely review! We're thrilled you're having fun. If you ever have any suggestions or questions, feel free to reach out. Enjoy building your city! 🏙️ Best, Mia.",2026-01-27 07:10:05,1.12.47a,US,0.25,Positive
27d399ca-6760-47d7-89a7-4b09f1971c86,Lubega dembe,https://play-lh.googleusercontent.com/a/ACg8ocLsgTnbq_mPDlNAUOZ_cNv3kVRpmskktjBUDx1DD-3Zr510bw=mo,simply wonderful,5,0,1.12.47a,2026-01-27 04:19:16,"Thank you, Lubega, for your wonderful review! 🌟 We're thrilled you enjoy TheoTown. Your support means the world to us. If you have any suggestions or feedback, feel free to share. Happy building! 🏙️

Chloe 💖",2026-01-27 05:10:06,1.12.47a,US,0.0,Neutral
f00bfa17-1f25-46b8-8601-7215f87cd31f,George Struckle,https://play-lh.googleusercontent.com/a/ACg8ocKuxTZFn9-WKpIFzfCip758um46LE53TCR2Gx8Tb0tK-stFiQ=mo,it's an amazing app,5,0,1.12.42a,2026-01-27 00:59:15,"Thank you so much, George! 🌟 We're thrilled to hear you're enjoying TheoTown. Your support means the world to us! If you have any suggestions or feedback, feel free to share. Happy building! 🏙️

Best,
Mia",2026-01-27 01:30:05,1.12.42a,US,0.2,Positive
4f5763cb-3b35-4c5d-ba5c-9c704e4b5418,Raffy Fairuz,https://play-lh.googleusercontent.com/a/ACg8ocI0mK8TFTB0lrYSyCjU3SgoGJv4IDVtbZWgtGO-a2KAq3J56w=mo,cool,5,0,1.12.47a,2026-01-27 00:25:09,"Thank you so much, Raffy! We're thrilled you think TheoTown is cool! 😊 Your support means the world to us. If you have any suggestions or feedback, feel free to share. Happy building! 🏙️

Chloe 🌟",2026-01-27 02:30:04,1.12.47a,US,1.0,Positive
aa012a09-c5e3-47c6-a013-008deeca6d43,Padmini Pandey,https://play-lh.googleusercontent.com/a/ACg8ocJPfQD7qqJicFqSvGfDdD7hUmamhd-ypjXh5z1eMzyTGNdo=mo,the best game peace out,5,0,1.12.47a,2026-01-26 23:56:08,"Thank you so much, Padmini! 😊 We're thrilled you love TheoTown. Your support means the world to us! If you ever have any suggestions, feel free to let us know. Keep building your dream city! 🏙️

Chloe 🌟",2026-01-27 00:20:04,1.12.47a,US,0.2,Positive
b623264c-e932-494f-b91e-5759fcf1cfc4,Edwardz,https://play-lh.googleusercontent.com/a-/ALV-UjV9NxFOLhGDzFkG4ZdgN2qmiiwQiqZXbHeIQtUjZvQ2Mawp9gUk,fantastic,5,0,1.12.47a,2026-01-26 23:08:41,"Thank you so much for the fantastic review, Edwardz! 🌟 We're thrilled you enjoy TheoTown and appreciate your support. If you have any suggestions or feedback, feel free to share. Happy building! 🏙️ Best, Mia.",2026-01-27 03:50:05,1.12.47a,US,1.0,Positive
a7303eb5-f00d-4ca7-a3c2-f1e5a1f1e448,Mochamad Randi,https://play-lh.googleusercontent.com/a/ACg8ocIXJgBl3QAW9FWZf9a88iLhnasno14cFhJVmdNM8jAuZi5906U=mo,very enjoying game,5,0,1.12.47a,2026-01-26 22:41:07,"Thank you so much, Mochamad Randi! 😊 We're thrilled you enjoy TheoTown. Your support means the world to us. If you have any suggestions or feedback, feel free to share. Happy building! 🏙️ Ava",2026-01-27 00:10:09,1.12.47a,US,0.0,Neutral
c1d3a9ac-334b-49e5-ac29-6d7080a8b342,Muhammad Saepulloh,https://play-lh.googleusercontent.com/a-/ALV-UjV_EB8cdcli6gMqgkEt7-NDckrZTE0wyLxHwBwGglIAqLPn86P1,"Great game, also when I play this game for the first time it's kinda confusing, improve your game so make it easier, I like the game tho",4,0,1.12.42a,2026-01-26 22:22:06,"Hi Muhammad! 🌟 Thank you for your kind words and feedback. We're always working to make TheoTown more enjoyable and user-friendly. Your support means the world to us! If you have more suggestions, feel free to share. Happy building! 🏙️ Chloe",2026-01-26 22:50:05,1.12.42a,US,0.03571428571428571,Positive
90751808-150a-4ead-990e-9d9b29554da0,eko adi Wibowo,https://play-lh.googleusercontent.com/a-/ALV-UjWVprsX-ON4axhf4UxwbuPlvwONrbRguICrHDeGiMgo717Qfo4,mantab bener,5,0,1.12.47a,2026-01-26 21:24:03,"Thank you so much, Eko! We're thrilled you think TheoTown is really cool. 😊 Your support means the world to us. Keep building amazing cities! If you ever have questions or need help, we're here for you. Enjoy the game! 🌟

Mia",2026-01-27 00:00:29,1.12.47a,US,0.0,Neutral
785a2b98-b240-40e9-a3b2-0ec9c5442b31,Chhivorn So,https://play-lh.googleusercontent.com/a/ACg8ocJvG55HgUywh7RT3q3duj3tmlKgvzpkVe9ICi_wZ8gPRpKFKCY=mo,This game is best for those who want to watch small lives develop little by little.,5,0,1.12.41a,2026-01-26 20:59:05,"Thank you, Chhivorn! 😊 We're thrilled you enjoy watching your city grow in TheoTown. Your support means a lot to us. If you have any suggestions or feedback, feel free to share. Happy building! 🏙️ Ava",2026-01-26 22:00:23,1.12.41a,US,0.0625,Positive
a5ff4f98-53b0-4270-b7ea-8855fea8411a,Almer Naufal,https://play-lh.googleusercontent.com/a-/ALV-UjWgc5wgD2hhucC36_l5EE7zeRXnIHZ0Ovb9UtJtdk-eSh-LRQat,"Nice game tbh, Love you dev",5,0,1.12.41a,2026-01-26 20:58:45,"Hi Almer, thank you so much for the love! We're thrilled you enjoy TheoTown 😊. Your support means the world to us. If you have any suggestions or need help, feel free to reach out. Happy building! 🏙️

Mia",2026-01-26 22:30:10,1.12.41a,US,0.3333333333333333,Positive
f59f05aa-64b2-477b-9f9e-c8a0bf4adf7d,Nita Karina,https://play-lh.googleusercontent.com/a-/ALV-UjXW6AEPAUnCarDVtiutBnzbS_zGbXuoEImPjXarqnjlf5jfqLtz,"Ads crash. The playable ads often make it crash. I watched ads, then it crashed, then I had to start over the app and I got no rewards from the watched ads because it crashed.",2,0,1.12.47a,2026-01-26 20:38:44,"Hi Nita, I'm sorry for the trouble with ads crashing the game. Please ensure your app is updated and try clearing cache. If issues persist, email us at info@theotown.com. We appreciate your patience and support! 🌟 Warm regards, Chloe",2026-01-26 20:50:05,1.12.47a,US,-0.05714285714285714,Negative
47dfcaab-5619-430b-9de8-1729b8e04ade,Khalish Daim Daim,https://play-lh.googleusercontent.com/a/ACg8ocIxcnvMla6C1nGwyx-Peu2pCJPr8GBX-XnJbSofdPrnLehPaQ=mo,chill game nice nice,5,0,,2026-01-26 20:25:20,"Hi Khalish! 😊 Thank you for the lovely review! We're thrilled you enjoy TheoTown. If you have any suggestions or need help, feel free to reach out. Keep building amazing cities! 🏙️

Warm regards,
Mia",2026-01-26 21:50:18,,US,0.5,Positive
287712cf-bca3-43b3-8d0e-42a62e002fe2,Jay Mark,https://play-lh.googleusercontent.com/a-/ALV-UjUS_hQyFqzttURzpTAkKcRlptmUWNNaVS7QTKIGQiS4I1p6ypA,add sandbox mode,4,0,,2026-01-26 20:10:40,"Hi Jay Mark! 😊 Thanks for your suggestion. We're always looking to improve TheoTown and will consider your feedback for future updates. Your support means a lot to us! 🌟 Happy building!

Ava",2026-01-26 21:10:19,,US,0.0,Neutral
9e46667c-cd32-4932-937d-cbbb6ecdc44b,Reza Otw,https://play-lh.googleusercontent.com/a/ACg8ocJJFr-s7dnofP0ar7zN9RpNETTrToqPzRodnhRSNCj8qOPb2Q=mo,"GOOD, THIS GOOD FOR ME 🤗",5,0,1.12.45a,2026-01-26 20:01:23,"Hi Reza! 😊 Thank you for your positive review! We're thrilled you're enjoying TheoTown. If you have any feedback or suggestions, feel free to share. Happy building! 🏙️ Best, Mia.",2026-01-25 08:00:30,1.12.45a,US,0.4,Positive
7b907689-fedb-46ae-ba65-0c2e871e8b92,Dayu Kinan,https://play-lh.googleusercontent.com/a-/ALV-UjWgPMk5Nc2r9UqJ0jRgVYRPCrO5Nan-gFoR_EFulrPZHFntCwgN,good,5,0,1.12.47a,2026-01-26 19:55:22,"Thank you, Dayu, for your kind words! 😊 We're thrilled you enjoy TheoTown. Your support means the world to us. If you have any feedback or suggestions, feel free to share. Happy building! 🏙️

Ava",2026-01-26 20:20:21,1.12.47a,US,1.0,Positive
